ID;Age;Income;DaysWithoutFrequency;LifetimeValue;NumberOfFrequencies;AttendedClasses;AllowedWeeklyVisitsBySLA;AllowedNumberOfVisitsBySLA;RealNumberOfVisits;NumberOfRenewals;NumberOfReferences;LastPeriodDuration;Recency;EnrollmentDuration_semesters;Monetary;Frequency;Gender;UseByTime;AthleticsActivities;WaterActivities;FitnessActivities;DanceActivities;TeamActivities;RacketActivities;CombatActivities;NatureActivities;SpecialActivities;OtherActivities;HasReferences;Dropout;R_Score;F_Score;M_Score;RFM_Segment;RFM_Score;RFM_Score_Labels
22694;55;7820.0;23;23.6;3.0;0;7.0;30.03;3;0;0;180;953;0.17;138.8235294117647;17.64705882352941;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1;2;4;3;243;9;Medium Value
22695;26;2240.0;83;107.6;4.0;0;7.0;62.02;0;0;0;364;714;0.67;160.59701492537312;5.970149253731343;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;2;4;324;9;Medium Value
22696;39;3820.0;558;52.5;5.0;0;7.0;59.01;5;1;0;183;735;3.33;15.765765765765765;1.5015015015015014;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;1;1;311;5;Low Value
22697;44;3940.0;273;1391.3;86.0;74;1.0;8.71;0;5;0;183;273;9.33;149.12111468381565;9.217577706323686;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;4;2;4;424;10;Medium Value
22698;27;2390.0;18;228.0;21.0;0;7.0;31.99;2;2;0;180;191;2.33;97.85407725321888;9.012875536480687;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;2;2;422;8;Medium Value
22699;20;1670.0;71;427.2;30.0;30;2.0;17.42;0;1;0;180;617;3.33;128.28828828828827;9.00900900900901;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;2;3;323;8;Medium Value
22700;21;1210.0;8;24.0;4.0;0;7.0;28.98;5;0;0;180;1682;0.17;141.17647058823528;23.52941176470588;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;4;3;143;8;Medium Value
22701;43;5120.0;16;184.4;17.0;0;7.0;60.97;19;0;0;364;496;1.0;184.4;17.0;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;4;4;5;445;13;High Value
22702;3;0.0;17;420.4;31.0;28;2.0;17.42;5;2;0;364;131;2.17;193.73271889400922;14.285714285714286;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;3;5;435;12;High Value
22703;9;0.0;1;1602.1;169.0;157;2.0;17.42;10;5;0;183;1;10.5;152.58095238095237;16.095238095238095;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;4;4;544;13;High Value
22704;24;1490.0;273;246.42;19.0;0;7.0;60.97;0;1;0;364;1781;2.17;113.55760368663594;8.755760368663594;0;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;1;2;3;123;6;Low Value
22705;9;0.0;7;793.6;49.0;24;2.0;17.42;11;2;0;364;121;5.5;144.29090909090908;8.909090909090908;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;5;2;3;523;10;Medium Value
22706;19;1000.0;1;47.6;6.0;0;7.0;30.03;6;0;0;180;954;0.17;280.0;35.29411764705882;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;5;5;255;12;High Value
22707;52;5070.0;48;100.7;11.0;0;7.0;28.98;11;2;0;183;1554;2.33;43.21888412017167;4.721030042918454;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;111;3;Low Value
22708;26;2670.0;306;328.0;19.0;0;7.0;60.97;1;5;0;364;357;10.0;32.8;1.9;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;1;1;411;6;Low Value
22709;11;0.0;5;1226.4;117.0;57;1.0;8.71;2;4;0;183;5;8.33;147.22689075630254;14.04561824729892;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0;5;3;4;534;12;High Value
22710;19;1060.0;21;106.7;8.0;0;7.0;60.97;5;0;0;180;163;0.5;213.4;16.0;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;4;5;445;13;High Value
22711;15;0.0;82;395.6;28.0;0;7.0;60.97;2;2;0;364;875;1.67;236.8862275449102;16.766467065868266;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;4;5;345;12;High Value
22712;19;1320.0;22;47.2;1.0;0;7.0;35.0;2;0;0;364;136;0.33;143.03030303030303;3.0303030303030303;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;1;3;413;8;Medium Value
22713;30;3500.0;47;346.1;21.0;20;2.0;17.42;2;2;0;364;1074;2.0;173.05;10.5;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;3;4;234;9;Medium Value
22715;21;2140.0;15;247.3;44.0;0;7.0;60.97;11;1;0;183;339;2.5;98.92;17.6;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;4;2;442;10;Medium Value
22716;17;1530.0;51;509.7;62.0;0;7.0;60.97;3;1;0;364;1078;2.67;190.8988764044944;23.220973782771537;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;4;5;245;11;Medium Value
22718;24;2370.0;55;103.6;12.0;0;7.0;60.97;1;0;0;365;1265;0.83;124.81927710843374;14.457831325301205;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;3;3;233;8;Medium Value
22719;22;2030.0;47;163.1;18.0;0;7.0;60.97;7;1;0;364;1553;1.0;163.1;18.0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;1;4;4;144;9;Medium Value
22720;24;1850.0;112;103.6;24.0;0;7.0;28.98;6;1;0;180;1618;1.17;88.54700854700855;20.512820512820515;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;4;2;142;7;Low Value
22721;3;0.0;78;639.7;14.0;12;2.0;17.42;0;2;0;365;1265;3.0;213.23333333333335;4.666666666666667;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;1;5;215;8;Medium Value
22722;27;1630.0;43;57.6;3.0;0;7.0;53.97;3;0;0;364;836;0.5;115.2;6.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;3;2;3;323;8;Medium Value
22723;21;1380.0;327;53.2;3.0;0;7.0;28.98;3;1;0;183;1833;2.0;26.6;1.5;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;111;3;Low Value
22724;50;5360.0;250;560.82;61.0;39;2.0;16.86;0;3;0;180;822;3.33;168.41441441441444;18.31831831831832;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;4;4;344;11;Medium Value
22725;38;3330.0;18;73.1;4.0;0;7.0;45.99;4;0;0;365;1205;0.33;221.5151515151515;12.121212121212121;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;3;5;235;10;Medium Value
22727;36;1950.0;226;55.4;5.0;0;7.0;35.0;4;0;0;364;318;1.5;36.93333333333333;3.3333333333333335;1;1;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;1;1;411;6;Low Value
22728;21;1870.0;20;113.6;12.0;0;7.0;30.03;4;0;0;180;917;1.33;85.41353383458646;9.022556390977444;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;2;2;322;7;Low Value
22729;2;0.0;5;303.2;25.0;12;2.0;17.42;7;1;0;183;5;1.5;202.13333333333333;16.666666666666668;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;4;5;545;14;High Value
22730;15;0.0;56;1816.45;593.0;547;6.0;53.16;3;4;0;183;107;8.17;222.33170134638922;72.5826193390453;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;5;5;5;555;15;High Value
22731;22;2210.0;114;148.6;6.0;0;7.0;240.03;0;1;0;546;1620;1.17;127.00854700854701;5.128205128205129;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;1;1;3;113;5;Low Value
22732;20;1570.0;125;177.2;48.0;0;7.0;28.98;2;1;0;180;1631;2.0;88.6;24.0;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;4;2;142;7;Low Value
22733;19;1770.0;52;108.3;3.0;0;7.0;62.02;1;0;0;364;297;1.0;108.3;3.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;4;1;2;412;7;Low Value
22734;38;2890.0;53;179.1;21.0;21;2.0;16.86;2;0;0;180;990;1.17;153.0769230769231;17.94871794871795;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;4;4;244;10;Medium Value
22735;25;2130.0;132;144.45;39.0;0;7.0;28.98;9;1;0;180;1638;2.0;72.225;19.5;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;4;1;141;6;Low Value
22736;3;0.0;5;1035.2;53.0;50;2.0;17.42;6;2;0;364;5;4.5;230.04444444444445;11.777777777777779;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;3;5;535;13;High Value
22737;32;1570.0;18;1052.9;88.0;0;7.0;60.97;4;2;0;364;308;4.67;225.4603854389722;18.843683083511777;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;4;5;445;13;High Value
22738;26;2230.0;280;47.2;3.0;0;7.0;28.98;4;1;0;183;1786;1.67;28.26347305389222;1.7964071856287427;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;111;3;Low Value
22739;29;1970.0;22;111.4;19.0;0;7.0;60.97;11;0;0;180;540;0.67;166.26865671641792;28.35820895522388;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;5;4;354;12;High Value
22740;11;0.0;16;1269.5;81.0;35;2.0;16.86;8;3;0;180;219;7.33;173.1923601637108;11.050477489768076;1;0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1;4;3;4;434;11;Medium Value
22741;44;4000.0;91;63.6;1.0;0;7.0;62.02;0;0;0;364;722;0.67;94.92537313432835;1.4925373134328357;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;1;2;312;6;Low Value
22743;23;1440.0;50;221.2;39.0;0;7.0;60.97;5;1;0;364;1556;2.0;110.6;19.5;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;1;4;2;142;7;Low Value
22744;43;3630.0;0;823.6;94.0;0;7.0;60.97;18;1;0;183;0;2.0;411.8;47.0;1;1;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;5;5;5;555;15;High Value
22745;21;2000.0;46;40.0;2.0;0;7.0;59.99;2;0;0;181;1290;0.33;121.2121212121212;6.0606060606060606;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;2;3;223;7;Low Value
22746;36;4930.0;3;87.25;12.0;0;7.0;17.01;2;0;0;183;3;0.5;174.5;24.0;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;4;4;544;13;High Value
22747;16;0.0;3;1456.3;159.0;93;7.0;60.97;14;3;1;183;3;6.17;236.0291734197731;25.769854132901134;1;0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0;5;5;5;555;15;High Value
22748;35;2280.0;43;61.6;1.0;0;7.0;60.97;1;0;0;181;1317;0.5;123.2;2.0;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;1;3;213;6;Low Value
22749;22;2410.0;9;116.0;23.0;0;7.0;30.03;3;0;0;180;899;0.67;173.13432835820893;34.32835820895522;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;5;4;354;12;High Value
22750;21;2140.0;10;606.9;261.0;0;7.0;52.01;15;3;0;183;10;5.5;110.34545454545454;47.45454545454545;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;5;2;552;12;High Value
22751;13;0.0;62;276.6;5.0;5;2.0;17.42;0;1;0;183;785;2.33;118.71244635193133;2.1459227467811157;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;1;3;313;7;Low Value
22752;8;0.0;34;1751.89;111.0;107;2.0;17.42;6;4;0;183;34;8.33;210.3109243697479;13.325330132052821;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;3;5;535;13;High Value
22753;44;4540.0;172;335.7;21.0;0;7.0;60.97;0;1;0;180;1678;2.17;154.7004608294931;9.67741935483871;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;2;4;124;7;Low Value
22754;9;0.0;21;1495.2;163.0;161;2.0;17.42;4;3;0;364;135;7.5;199.36;21.733333333333334;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;4;5;445;13;High Value
22755;30;3520.0;48;226.2;24.0;0;7.0;60.97;6;2;0;364;710;1.83;123.60655737704917;13.114754098360656;1;0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;3;3;333;9;Medium Value
22756;24;2060.0;13;47.4;10.0;0;7.0;41.02;10;0;0;183;367;0.33;143.63636363636363;30.3030303030303;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;5;3;453;12;High Value
22757;11;0.0;53;120.4;5.0;4;2.0;17.42;2;0;0;183;384;0.67;179.70149253731344;7.462686567164178;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;2;4;424;10;Medium Value
22758;26;1840.0;12;57.7;2.0;0;7.0;32.97;2;0;0;180;185;0.33;174.84848484848484;6.0606060606060606;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;2;4;424;10;Medium Value
22759;27;1500.0;93;315.0;7.0;7;2.0;17.42;0;0;0;181;1337;1.0;315.0;7.0;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;2;2;5;225;9;Medium Value
22760;10;0.0;13;1509.4;90.0;70;2.0;17.42;3;5;0;183;13;8.83;170.93997734994338;10.192525481313703;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;3;4;534;12;High Value
22761;44;3710.0;35;186.5;25.0;0;7.0;60.97;3;0;0;364;149;1.0;186.5;25.0;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;4;5;445;13;High Value
22762;22;1470.0;35;478.9;120.0;0;7.0;60.97;1;2;0;364;828;3.0;159.63333333333333;40.0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;3;5;4;354;12;High Value
22763;11;0.0;61;481.8;37.0;38;2.0;17.42;1;3;0;364;726;3.67;131.28065395095368;10.08174386920981;0;0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;3;3;333;9;Medium Value
22766;21;1800.0;52;66.1;5.0;0;7.0;60.97;3;0;0;365;1262;1.5;44.06666666666666;3.3333333333333335;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;1;1;211;4;Low Value
22767;21;2150.0;11;129.0;38.0;0;7.0;60.97;12;0;0;364;125;1.17;110.25641025641026;32.478632478632484;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;5;5;2;552;12;High Value
22768;24;2240.0;48;93.6;9.0;0;7.0;55.02;3;0;0;181;1382;1.0;93.6;9.0;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;2;2;122;5;Low Value
22769;31;1960.0;8;78.6;3.0;0;7.0;30.03;4;0;0;183;1087;0.33;238.18181818181816;9.09090909090909;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;2;5;225;9;Medium Value
22770;12;0.0;8;270.4;24.0;23;4.0;34.84;5;1;0;180;8;2.0;135.2;12.0;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;3;3;533;11;Medium Value
22771;55;3010.0;45;78.6;6.0;0;7.0;60.97;6;0;0;183;768;0.5;157.2;12.0;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;3;4;334;10;Medium Value
22772;21;1480.0;18;120.9;2.0;0;7.0;35.0;2;3;0;183;342;5.83;20.737564322469982;0.34305317324185247;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;1;1;411;6;Low Value
22773;43;3490.0;99;408.2;50.0;0;7.0;60.97;0;1;0;183;99;1.5;272.1333333333333;33.333333333333336;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;5;5;555;15;High Value
22774;8;0.0;31;171.8;14.0;10;1.0;8.71;2;0;0;180;173;1.33;129.17293233082708;10.526315789473683;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;4;3;3;433;10;Medium Value
22775;18;1520.0;82;272.5;5.0;0;7.0;59.01;0;2;0;180;652;2.0;136.25;2.5;0;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;3;1;3;313;7;Low Value
22776;57;6320.0;95;218.6;10.0;10;2.0;16.86;0;0;0;180;695;1.17;186.83760683760684;8.547008547008547;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;2;5;325;10;Medium Value
22777;15;0.0;105;388.6;30.0;13;2.0;17.42;0;2;0;364;898;2.0;194.3;15.0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;3;5;335;11;Medium Value
22778;18;1870.0;47;161.1;33.0;0;7.0;60.97;16;1;0;364;1553;1.0;161.1;33.0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;5;4;154;10;Medium Value
22779;25;2710.0;12;94.5;27.0;4;7.0;38.01;13;2;0;183;366;3.17;29.810725552050474;8.517350157728707;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;2;1;421;7;Low Value
22780;24;2320.0;0;87.4;40.0;0;7.0;60.97;36;0;0;180;517;0.67;130.44776119402985;59.70149253731343;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;5;3;353;11;Medium Value
22781;34;2890.0;90;352.2;22.0;7;2.0;17.42;4;1;0;364;1596;1.5;234.79999999999998;14.666666666666666;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1;1;3;5;135;9;Medium Value
22783;61;5240.0;0;1562.61;226.0;183;4.0;34.84;14;5;0;183;0;10.5;148.82;21.523809523809526;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;4;4;544;13;High Value
22784;40;3650.0;14;240.4;33.0;31;2.0;17.42;3;0;0;364;471;1.17;205.47008547008548;28.205128205128208;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;5;5;455;14;High Value
22785;6;0.0;2;506.3;51.0;48;4.0;34.84;19;1;0;183;2;2.33;217.2961373390558;21.888412017167383;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;4;5;545;14;High Value
22786;23;2260.0;13;80.5;13.0;0;7.0;35.98;4;0;0;180;246;0.83;96.98795180722892;15.66265060240964;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;4;2;442;10;Medium Value
22787;34;2670.0;264;143.2;8.0;0;7.0;59.01;0;1;0;180;1770;1.83;78.25136612021856;4.371584699453551;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;2;112;4;Low Value
22788;33;2480.0;174;265.7;33.0;0;7.0;60.97;0;1;0;180;1680;1.83;145.19125683060108;18.0327868852459;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;4;4;144;9;Medium Value
22789;38;2790.0;56;121.6;4.0;2;2.0;17.42;2;0;0;181;1300;0.67;181.49253731343282;5.970149253731343;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;2;2;4;224;8;Medium Value
22790;32;1990.0;330;258.2;10.0;0;1.0;8.71;0;1;0;183;1053;2.33;110.81545064377681;4.291845493562231;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;1;2;212;5;Low Value
22791;52;1290.0;989;218.3;21.0;10;2.0;17.42;2;3;0;365;1233;6.83;31.96193265007321;3.0746705710102487;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;1;1;211;4;Low Value
22792;27;2440.0;0;73.6;12.0;0;7.0;30.03;6;0;0;180;875;0.5;147.2;24.0;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;4;4;344;11;Medium Value
22793;35;3430.0;12;194.4;120.0;0;7.0;60.97;32;0;0;180;154;1.33;146.1654135338346;90.22556390977444;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;5;4;454;13;High Value
22794;43;4760.0;156;108.6;4.0;0;7.0;60.97;0;1;0;364;1662;1.17;92.82051282051282;3.418803418803419;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;2;112;4;Low Value
22795;27;2470.0;59;502.9;95.0;0;7.0;60.97;2;2;0;365;1245;2.83;177.70318021201413;33.56890459363957;1;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;2;5;4;254;11;Medium Value
22797;64;6310.0;1;534.2;211.0;0;7.0;52.01;18;2;0;183;1;4.33;123.37182448036953;48.729792147806;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;5;5;3;553;13;High Value
22798;3;0.0;5;1674.95;104.0;102;2.0;17.42;6;3;0;183;5;6.33;264.60505529225907;16.429699842022117;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;4;5;545;14;High Value
22799;45;4610.0;3;1346.65;200.0;6;7.0;60.97;12;4;0;183;3;8.33;161.66266506602642;24.009603841536613;0;0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;4;4;544;13;High Value
22800;21;1050.0;78;65.4;8.0;0;7.0;60.97;0;0;0;180;589;0.5;130.8;16.0;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;4;3;343;10;Medium Value
22801;21;1940.0;23;406.1;9.0;7;7.0;31.01;2;2;0;183;387;4.33;93.78752886836028;2.0785219399538106;1;0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1;4;1;2;412;7;Low Value
22802;25;2190.0;6;329.3;59.0;0;7.0;52.01;11;2;0;183;6;4.17;78.96882494004797;14.148681055155876;0;0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;5;3;2;532;10;Medium Value
22803;19;1290.0;31;113.6;31.0;0;7.0;30.03;15;0;0;180;952;1.17;97.09401709401709;26.495726495726498;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;5;2;252;9;Medium Value
22804;24;1660.0;33;226.0;106.0;0;7.0;60.97;56;2;0;364;125;5.83;38.76500857632933;18.18181818181818;1;1;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;5;4;1;541;10;Medium Value
22805;73;5670.0;6;264.6;114.0;0;7.0;27.02;4;5;0;183;6;10.5;25.200000000000003;10.857142857142858;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;3;1;531;9;Medium Value
22806;23;2030.0;37;56.6;8.0;0;7.0;60.97;2;0;0;181;1255;0.67;84.4776119402985;11.940298507462686;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;3;2;232;7;Low Value
22807;9;0.0;40;428.6;43.0;39;4.0;34.84;3;2;0;364;520;1.83;234.20765027322403;23.497267759562842;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;4;5;345;12;High Value
22808;26;1210.0;3;317.7;94.0;0;7.0;17.01;2;1;0;183;3;2.17;146.40552995391704;43.31797235023041;1;0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;5;4;554;14;High Value
22809;24;2120.0;13;71.6;26.0;0;7.0;30.03;10;0;0;183;1071;0.5;143.2;52.0;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;5;3;253;10;Medium Value
22810;17;1660.0;88;923.65;61.0;61;6.0;15.42;0;1;0;364;202;3.67;251.67574931880108;16.62125340599455;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;4;5;445;13;High Value
22811;22;1760.0;0;238.1;12.0;0;7.0;60.97;0;1;0;183;0;2.0;119.05;6.0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0;5;2;3;523;10;Medium Value
22812;27;1750.0;119;61.1;6.0;0;7.0;28.98;6;1;0;180;1625;0.83;73.61445783132531;7.228915662650603;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;2;2;122;5;Low Value
